mode,dataset,condition,n_test,n_anomaly,prevalence,selected_cols,score_seconds,auroc,auprc
epsilon,thyroid,epsilon=0.0001,1933,93,0.04811174340403518,"[0, 1, 2, 3, 4, 5]",16.77570385299623,0.9877512856474989,0.8303069860164142
epsilon,thyroid,epsilon=0.001,1933,93,0.04811174340403518,"[0, 1, 2, 3, 4, 5]",16.77570385299623,0.987757129499766,0.8301858320599231
epsilon,thyroid,epsilon=0.01,1933,93,0.04811174340403518,"[0, 1, 2, 3, 4, 5]",16.77570385299623,0.9877103786816269,0.8295510519709524
epsilon,thyroid,epsilon=0.1,1933,93,0.04811174340403518,"[0, 1, 2, 3, 4, 5]",16.77570385299623,0.9874824684431978,0.8282983426445678
epsilon,thyroid,epsilon=1,1933,93,0.04811174340403518,"[0, 1, 2, 3, 4, 5]",16.77570385299623,0.9867169237961664,0.8181588622962792
