mode,dataset,condition,n_test,n_anomaly,prevalence,selected_cols,score_seconds,auroc,auprc
projections,WDBC,P=1,189,10,0.05291005291005291,[0],0.9924320559948683,0.9994413407821229,0.9909090909090909
projections,WDBC,P=4,189,10,0.05291005291005291,"[0, 7, 14, 21]",3.2023359276354313,1.0,0.9999999999999999
projections,WDBC,P=8,189,10,0.05291005291005291,"[0, 3, 6, 9, 12, 15, 18, 21]",6.261091044172645,1.0,0.9999999999999999
projections,WDBC,P=16,189,10,0.05291005291005291,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",12.46017031557858,1.0,0.9999999999999999
projections,WDBC,P=30,189,10,0.05291005291005291,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",23.135126253589988,1.0,0.9999999999999999
